,L_MolWt,L_HeavyAtomMolWt,L_ExactMolWt,L_MaxEStateIndex,L_MinEStateIndex,L_MaxAbsEStateIndex,L_MinAbsEStateIndex,L_NumValenceElectrons,L_NumRadicalElectrons,L_MaxPartialCharge,L_MinPartialCharge,L_MaxAbsPartialCharge,L_MinAbsPartialCharge,L_FpDensityMorgan1,L_FpDensityMorgan2,L_FpDensityMorgan3,L_BCUT2D_MWHI,L_BCUT2D_MWLOW,L_BCUT2D_CHGHI,L_BCUT2D_CHGLO,L_BCUT2D_LOGPHI,L_BCUT2D_LOGPLOW,L_BCUT2D_MRHI,L_BCUT2D_MRLOW,L_BalabanJ,L_BertzCT,L_Chi0,L_Chi0n,L_Chi0v,L_Chi1,L_Chi1n,L_Chi1v,L_Chi2n,L_Chi2v,L_Chi3n,L_Chi3v,L_Chi4n,L_Chi4v,L_HallKierAlpha,L_Ipc,L_Kappa1,L_Kappa2,L_Kappa3,L_LabuteASA,L_PEOE_VSA1,L_PEOE_VSA10,L_PEOE_VSA11,L_PEOE_VSA12,L_PEOE_VSA13,L_PEOE_VSA14,L_PEOE_VSA2,L_PEOE_VSA3,L_PEOE_VSA4,L_PEOE_VSA5,L_PEOE_VSA6,L_PEOE_VSA7,L_PEOE_VSA8,L_PEOE_VSA9,L_SMR_VSA1,L_SMR_VSA10,L_SMR_VSA2,L_SMR_VSA3,L_SMR_VSA4,L_SMR_VSA5,L_SMR_VSA6,L_SMR_VSA7,L_SMR_VSA9,L_SlogP_VSA1,L_SlogP_VSA10,L_SlogP_VSA12,L_SlogP_VSA2,L_SlogP_VSA3,L_SlogP_VSA4,L_SlogP_VSA5,L_SlogP_VSA6,L_SlogP_VSA7,L_SlogP_VSA8,L_TPSA,L_EState_VSA1,L_EState_VSA10,L_EState_VSA11,L_EState_VSA2,L_EState_VSA3,L_EState_VSA4,L_EState_VSA5,L_EState_VSA6,L_EState_VSA7,L_EState_VSA8,L_EState_VSA9,L_VSA_EState1,L_VSA_EState10,L_VSA_EState2,L_VSA_EState3,L_VSA_EState4,L_VSA_EState5,L_VSA_EState6,L_VSA_EState7,L_VSA_EState8,L_VSA_EState9,L_FractionCSP3,L_HeavyAtomCount,L_NHOHCount,L_NOCount,L_NumAliphaticCarbocycles,L_NumAliphaticHeterocycles,L_NumAliphaticRings,L_NumAromaticCarbocycles,L_NumAromaticHeterocycles,L_NumAromaticRings,L_NumHAcceptors,L_NumHDonors,L_NumHeteroatoms,L_NumRotatableBonds,L_NumSaturatedCarbocycles,L_NumSaturatedHeterocycles,L_NumSaturatedRings,L_RingCount,L_MolLogP,L_MolMR,L_fr_Al_COO,L_fr_Al_OH,L_fr_Al_OH_noTert,L_fr_ArN,L_fr_Ar_COO,L_fr_Ar_N,L_fr_Ar_NH,L_fr_Ar_OH,L_fr_COO,L_fr_COO2,L_fr_C_O,L_fr_C_O_noCOO,L_fr_C_S,L_fr_Imine,L_fr_NH0,L_fr_NH1,L_fr_NH2,L_fr_N_O,L_fr_Ndealkylation1,L_fr_Ndealkylation2,L_fr_Nhpyrrole,L_fr_SH,L_fr_aldehyde,L_fr_alkyl_halide,L_fr_allylic_oxid,L_fr_amide,L_fr_amidine,L_fr_aniline,L_fr_aryl_methyl,L_fr_azo,L_fr_bicyclic,L_fr_dihydropyridine,L_fr_epoxide,L_fr_ester,L_fr_ether,L_fr_guanido,L_fr_halogen,L_fr_hdrzine,L_fr_hdrzone,L_fr_imide,L_fr_ketone,L_fr_ketone_Topliss,L_fr_lactone,L_fr_methoxy,L_fr_nitrile,L_fr_nitro,L_fr_nitroso,L_fr_piperdine,L_fr_piperzine,L_fr_quatN,L_fr_sulfide,L_fr_sulfone,L_fr_unbrch_alkane,L_fr_urea,L_linkermetalratio,L_Contiguous_Rotable_Bonds,G_catenation
MOF11,369.35199999999986,358.26400000000007,369.11988935200037,8.287437343267069,-0.6619894228480081,8.287437343267069,0.3115517468218931,134.0,0.0,0.20123251179331675,-0.26072361792461557,0.26072361792461557,0.20123251179331675,0.75,1.3928571428571428,2.107142857142857,13.401057256596292,-0.0919349752740266,0.946135890868642,-2.236245356509498,0.9696379677179549,-2.175707626771223,3.7088822005853035,-0.4863076143834251,1.6559882067882634,1676.6295438395473,28.333616145281823,24.41934955049954,13.419349550499541,18.365988856102092,12.819349550499542,7.424922359499624,4.9172985673746945,4.9172985673746945,3.2059364213248234,3.2059364213248234,2.033521609537401,2.033521609537401,-4.41,455268855.78290486,8.08371224494743,6.718162618596103,2.9619108831423593,172.56262851743227,0.0,22.775711979393844,14.472493152656256,11.648808995999854,0.0,0.0,20.15137015706058,24.91989260473604,10.197363616602075,0.0,6.042418707663295,12.08483741532659,24.691580843259043,24.6826174271615,15.160511162188381,0.0,0.0,55.2686263783987,0.0,0.0,0.0,101.23795735927199,0.0,0.0,0.0,0.0,55.2686263783987,0.0,46.07332997139355,12.33682700553198,55.16462738787844,2.8236841566564013,0.0,147.58999999999997,78.20129237357521,0.0,0.0,23.036664985696778,10.183413115166163,0.0,0.0,0.0,0.0,45.08521326323254,15.160511162188381,87.13888722928841,0.0,26.83955403709922,8.469398551548762,-1.4564847448280676,-1.500635061140804,-1.8906360641389492,-3.2667506144952343,0.0,0.0,0.0,28.0,2.0,11.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,2.0,11.0,4.0,0.0,0.0,0.0,5.0,0.04571999999999937,91.75439999999999,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
MOF12,192.17000000000004,184.10599999999997,192.042258736,10.78517590755438,-3.3824558295540452,10.78517590755438,1.1801870748299315,72.0,2.0,0.3594231206412936,-0.24707408677618337,0.3594231206412936,0.24707408677618337,1.0714285714285714,1.4285714285714286,1.7142857142857142,12.396922614054276,-0.16619884894464584,3.816391647280164e-17,-2.362659441622402,0.047900812655968336,-2.3606716070306635,2.057589533042999,-0.7372057592453843,3.8900710072581632,583.375750785627,17.61880215351701,14.632993161855453,6.6329931618554525,9.773502691896258,7.316496580927726,3.3164965809277263,2.07491495713053,2.07491495713053,1.0791241452319316,1.0791241452319316,0.6416241452319316,0.6416241452319316,-1.8399999999999999,26907.45418822621,3.7263265306122446,4.411323399666699,3.2643892755612196,92.04244728290543,0.0,0.0,0.0,0.0,0.0,11.938610575903699,0.0,19.802129157825057,0.0,0.0,24.16967483065318,11.126902983393991,5.483034224680881,18.22888402733964,30.768197607186814,11.938610575903699,0.0,0.0,0.0,12.745849802658759,0.0,35.29657781404717,0.0,0.0,0.0,0.0,11.938610575903699,32.54797896048382,11.126902983393991,10.96606844936176,24.16967483065318,0.0,0.0,73.94,59.981038192609624,19.802129157825057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96606844936176,59.30011652809272,0.0,21.570351815108758,21.570351815108758,-2.3603741496598634,-4.631552868060804,-4.850648148148148,-6.76491165910809,0.0,0.0,0.2,14.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.5763799999999999,44.70500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
MOF13,289.00300000000016,285.22300000000007,289.27746032995515,8.261173834889346,-1.3395261431475882,8.261173834889346,0.14381313559115794,69.0,5.5,0.04349790165135491,-0.2717489508256775,0.2717489508256775,0.04349790165135491,1.6741071428571428,2.1636904761904763,2.633928571428571,8.172983279474366,5.8324882719786535,0.5183845740741014,-0.7461642421327465,0.3828864169317564,-1.0040215454969905,2.6519425943577537,-0.10699642692997084,1.8754686631791937,639.4077384236653,13.331112754746385,10.657512869088663,8.851253965936694,8.689124147190554,5.548183625544248,5.846352237150344,2.4234100023227825,5.305246798240675,1.6822387204936597,4.964295111519064,1.2041379290655692,4.479789171756195,-1.438961038961039,70381527.73075421,6.181482993816189,3.99294347398758,2.0158149699682233,94.65400282975291,4.950532289456264,0.0,0.0,0.0,0.0,85.9156234538653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.236110432358232,10.09087687509459,21.268382260203815,0.0,16.563983847876017,4.992404732635669,0.0,0.0,41.18661845986969,0.0,10.664700094809916,0.0,0.0,29.720929710690264,2.397268592035911,12.697640031261638,5.140344585638325,33.48138316124372,0.0,0.0,70.515,22.915677634301616,0.0,0.0,31.230090954968116,0.0,0.0,0.0,5.19351613926232,0.0,22.910186576383843,11.852794870763887,31.592280186916035,-1.4645261431475882,11.993401939188626,4.966473302502967,4.953514675900241,0.10498044878729323,-0.41081799444215644,-0.20906567445034835,1.7163808274324643,1.6416376905717223,0.0,14.5,0.0,5.75,0.0,2.0,2.0,0.0,0.5,0.5,4.25,0.0,6.25,2.5,0.0,0.25,0.25,2.5,-1.2247700000000004,47.75249999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.75,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2.0
MOF14,89.76318518518518,88.04585185185185,89.7060797974248,8.823843584072861,0.7248719240782735,8.823843584072861,1.569207818930041,33.148148148148145,3.740740740740741,0.1484790370818882,-0.44730615049495975,0.44730615049495975,0.1484790370818882,1.421604938271605,1.7092592592592593,1.9564814814814815,14.929451303811994,6.942207352698547,0.8081347616084651,-1.5553450919023848,0.6712819154527886,-1.7621104498670006,4.399647916531184,-0.053949635189227074,1.361230899401131,155.92851546900607,6.721535478108455,4.796107312141919,3.0924036084382145,3.766974573471354,2.0934334756490482,1.2415816237971966,0.5893345283043673,0.5893345283043673,0.2931941278636784,0.2931941278636784,0.14196743430220954,0.14196743430220954,-0.9048148148148148,1618.408392156286,6.959182646711436,11.152422451111025,2.5274786799430586,41.69957897214787,6.23400362375974,0.0,0.0,0.9312830404636379,4.023156207344694,0.0,3.5515090252383863,0.0,0.0,0.0,10.29806633097164,4.308055247345577,3.9259543241221246,7.194062762401204,13.337810597113616,8.861902748152714,0.0,0.0,0.0,0.0,0.0,18.26637721638067,0.0,3.2152209523071105,0.0,0.0,8.861902748152714,6.189044154418489,7.968310885409031,3.9335454903880196,10.29806633097164,0.0,0.0,44.24481481481481,14.760479867709812,4.010656664685187,0.0,3.1346265901118477,0.0,0.0,0.9312830404636379,1.4268492495391132,0.9512328330260755,5.37123777811394,9.879724537997392,11.987662748569935,0.0,11.747772365461959,5.886304694717393,-0.32062757201646075,-0.5788065843621398,-0.5593187480753613,0.8547739774922314,4.488411957718616,0.0,0.0,6.592592592592593,0.0,2.2222222222222223,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0,2.2222222222222223,0.9259259259259259,0.0,0.0,0.0,0.3333333333333333,-0.7450537037037038,19.57224074074074,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3703703703703705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9285714285714286,0.5555555555555556,2.0
MOF15,273.2789999999998,264.207,273.08886928800024,8.587443310657596,-0.5204761904761905,8.587443310657596,0.26058201058201047,99.0,3.0,0.08918632668770363,-0.1624813345969445,0.1624813345969445,0.08918632668770363,0.5714285714285714,1.0952380952380953,1.619047619047619,13.027154069797035,-0.08419703844393348,0.7709000338632576,-2.3308909957214947,0.9859569830288115,-2.2755384062633692,3.6885111613166663,-0.3468304595999412,2.10375786116598,1076.5280331544752,21.902894724963677,19.18328157299975,10.18328157299975,14.145642165489816,10.191640786499875,5.691640786499875,3.8958203932499376,3.8958203932499376,2.6208203932499354,2.6208203932499354,1.7041601966249669,1.7041601966249669,-2.8899999999999997,5802415.076140641,5.847859885170295,4.898009006277325,2.2029693527502374,133.59040283141832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.932829025809003,0.0,6.042418707663295,28.775191890417574,30.335713405017273,36.53929784561391,12.33682700553198,36.52636562375427,0.0,5.425791397110385,25.507037628698615,0.0,0.0,52.82942921942579,0.0,5.425791397110385,0.0,0.0,30.953261093685008,0.0,28.526166567413775,12.33682700553198,49.810300280710635,0.0,5.573104530069267,75.9,55.256523745697024,0.0,0.0,34.09927109748304,0.0,0.0,0.0,0.0,0.0,30.932829025809003,12.33682700553198,73.34607898715042,0.0,0.0,17.35160462333081,2.281961136306376,-0.5211640211640209,-1.5614285714285707,-2.897052154195011,0.0,0.0,0.0,21.0,0.0,6.0,0.0,3.0,3.0,1.0,0.0,1.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0,4.0,1.45275,82.90500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
MOF16,189.86400000000006,183.48000000000002,189.727496536,7.365648358108675,-0.3673631057361215,7.365648358108675,0.1256876207273028,68.66666666666667,3.3333333333333335,0.0859538060580035,-0.14523185195358618,0.14523185195358618,0.0859538060580035,0.9383623819898328,1.5669934640522876,2.1227305737109656,12.865519980180485,1.4815859447472144,0.6160117428101605,-2.0048684240427352,0.6837471867116984,-1.9427456776117076,3.5098972154095702,-0.07113649479334722,2.0762679934021215,720.9131169761534,15.36064394161425,13.47311651683318,7.139783183499848,9.831916132874342,7.067268614222148,3.9006019475554816,2.600300973777741,2.600300973777741,1.7058565293332963,1.7058565293332963,1.0723727091110922,1.0723727091110922,-2.0877777777777777,216525.88066666515,4.058623738697739,0.3734070971834462,-10.1358941797326,94.50819687995848,0.0,2.1736026817047533,0.0,0.0,0.0,0.0,0.0,0.0,18.61545408342531,0.0,2.071091637569641,30.61661788186022,11.360439559012994,28.603091223293077,8.681470855744728,18.849794591632147,0.0,8.520648279194782,10.778199843154754,0.0,0.0,46.61018349713958,0.0,8.520648279194782,0.0,0.0,8.942053204842336,0.0,19.51749978066478,8.681470855744728,37.870883559629554,0.0,9.907741386789809,49.84888888888889,10.252785134205007,0.0,0.0,49.673592877924904,0.0,0.0,0.0,0.0,0.7283319247555757,23.334812140936815,9.450774989043685,49.69800030094343,0.0,0.0,7.233847587903473,4.315074299781641,0.0,0.5615434198370713,-0.9721660577811364,0.9414782270933065,0.0,0.0,14.666666666666666,0.0,3.6666666666666665,0.0,1.7777777777777777,1.7777777777777777,0.8888888888888888,0.0,0.8888888888888888,2.111111111111111,0.0,3.6666666666666665,1.8888888888888888,0.0,0.0,0.0,2.6666666666666665,1.4546444444444446,56.01400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8888888888888888,1.0
MOF17,334.26399999999984,322.16800000000006,334.0686218838203,12.68215168860754,-3.941812457465641,12.68215168860754,0.5879437253296387,127.0,1.0,0.25113456312388566,-0.5482176124965883,0.5482176124965883,0.25113456312388566,0.9583333333333334,1.3333333333333333,1.6666666666666667,13.230159372612015,-0.166736346332904,0.5041674840618392,-2.405854221344666,0.4625134643648131,-2.666501521456478,2.5468081992224745,-0.7734654858472038,4.1166280012326615,1073.908858182272,28.66025403784439,23.19937881974692,11.199378819746917,16.148287909556977,11.362150589623269,5.520509803123395,3.5493896447309274,3.5493896447309274,1.990609736871687,1.990609736871687,1.150085644362703,1.150085644362703,-3.4300000000000006,14654910.403047668,7.426435712165357,8.267879766231923,5.40405685626075,152.43042048883353,35.73156921769018,0.0,4.235526234984602,0.0,17.721539188054518,0.0,14.383611552215466,0.0,0.0,0.0,0.0,18.127256122989884,23.690129736171546,37.269156950067575,50.758093950557125,29.660149763958216,0.0,15.929440059865126,0.0,0.0,12.99371936863189,41.81738585916143,0.0,26.142494849546537,0.0,0.0,42.6538691325901,9.589074368143644,23.690129736171546,26.720438557747443,18.127256122989884,4.235526234984602,0.0,167.56,100.4006950516167,34.18574071004052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.572353240516584,89.1511148446344,0.0,59.79510720263516,19.362998044156953,-4.828872826908541,-11.688310844999158,-4.825364281515075,0.0,-9.466672138003755,0.0,0.14285714285714285,24.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,10.0,8.0,0.0,0.0,0.0,1.0,-3.996739999999998,73.14760000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0
MOF18,320.16800000000006,320.16800000000006,319.9615112796399,10.87397182329722,-1.837506430041153,10.87397182329722,0.46652777777777765,116.0,6.0,0.07277920668795948,-0.5447674307640686,0.5447674307640686,0.07277920668795948,0.4583333333333333,0.7083333333333334,0.9583333333333334,16.375619878486077,9.893861527962114,2.172408354019837,-2.176761412449738,2.288101069603213,-2.2892786727266308,5.989386934601457,-0.25704974857504015,2.7445819959332756,743.641303403085,18.016143379015546,11.265986323710905,11.265986323710905,11.184448305750031,5.8829931618554525,5.8829931618554525,4.149829914261059,4.149829914261059,2.5664965809277263,2.5664965809277263,1.5957482904638631,1.5957482904638631,-3.6799999999999997,156068.48480989342,16.68643446243959,6.2074803940790115,3.380494220836483,133.77128919210654,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.77891136095164,23.877221151807397,39.60425831565011,23.877221151807397,0.0,0.0,0.0,0.0,0.0,69.77891136095164,0.0,20.426109579362823,0.0,0.0,23.877221151807397,0.0,69.77891136095164,19.178148736287287,0.0,0.0,0.0,160.51999999999998,57.257930101989366,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,24.26546827384644,0.0,0.0,0.0,43.49588729318888,43.49588729318888,-4.256823507180649,-7.350025720164609,12.281741307634164,0.0,0.0,0.0,0.0,24.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,8.0,5.0,0.0,0.0,0.0,2.0,-4.990119999999999,59.83,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
MOF19,446.07399999999996,435.99400000000014,445.91227228000014,11.559120046681223,-6.9374411191945935,11.559120046681223,2.5143518518518526,142.0,8.0,0.3892532121884454,-0.2547089794586546,0.3892532121884454,0.2547089794586546,0.5769230769230769,0.8076923076923077,1.0,15.997999999999998,-0.1656015934709191,0.5421924041404094,-2.4645830753055282,0.6159363314584387,-2.3806978346483505,2.5575449244669213,-0.7376067433025977,4.940587933452121,1083.7250578600347,29.464101615137757,21.68783386756619,15.26554263156585,15.309401076758503,10.585317421020584,11.755952263061738,4.187085901510208,9.061257704530616,1.9949361530051248,3.984808459015371,1.3831327541301337,3.149398262390405,-0.18000000000000008,5037920.86832785,12.39677244090045,8.052249711306295,9.66767126157495,161.14650826172104,0.0,0.0,0.0,0.0,0.0,30.38304930715154,18.260193139725317,0.0,0.0,39.1472928220198,12.08483741532659,22.253805966787983,10.96606844936176,27.197570335825603,71.1150715234473,30.38304930715154,0.0,0.0,0.0,24.456053223485164,0.0,34.33864338211457,0.0,0.0,0.0,30.38304930715154,0.0,81.86353918523028,22.253805966787983,13.7075855617022,12.08483741532659,0.0,0.0,227.48000000000002,89.17774591275129,57.40748596174511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,121.86619705495369,0.0,92.47296037344978,0.0,-10.124949609473417,0.0,-5.028703703703705,-19.213517416225752,0.0,-27.74976447677837,0.4,26.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,16.0,8.0,0.0,0.0,0.0,1.0,3.684160000000004,76.11200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
MOF20,52.0085,52.0085,51.987560839954995,7.8125,0.125,7.8125,0.125,19.5,3.5,0.1839005299637292,-0.4121515791380518,0.4121515791380518,0.1839005299637292,1.5,1.5,1.5,16.233326552110576,11.77715589269571,0.8987985984834577,-1.1265758199630176,0.6394094839781836,-1.4590914601360092,5.21183450492105,0.17985590429784276,1.0937480461839482,6.754887502163468,2.353553390593274,1.5206207261596578,1.5206207261596578,1.2071067811865475,0.3061862178478973,0.3061862178478973,0.04166666666666668,0.04166666666666668,0.0,0.0,0.0,0.0,-0.47,2.377443751081734,35.8257483481758,20.21084473527662,2.381279000594884,20.7786434323857,4.950532289456264,0.0,0.0,0.0,3.394538049947085,0.0,2.397268592035911,0.0,0.0,0.0,0.0,0.0,5.476191835881363,3.236110432358232,12.823992717373539,6.6306484823053164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553263697420353,0.0,0.0,6.6306484823053164,10.270729019953185,0.0,0.0,0.0,0.0,0.0,57.099999999999994,0.0,0.0,0.0,8.712302268239595,0.0,0.0,0.0,0.0,0.0,3.394538049947085,7.347800881492175,0.0,0.0,7.8125,4.0625,0.0,0.0,0.0,0.0,2.375,0.0,0.0,3.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,-1.1789,6.379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
MOF21,208.5462000000003,201.55740000000006,208.45447490786685,8.776348423690967,-2.5306182427510797,8.776348423690967,1.039159758965315,68.2,3.533333333333333,0.3022058656611881,-0.18030360329039674,0.3022058656611881,0.18030360329039674,1.081111111111111,1.161111111111111,1.2477777777777777,23.69638827378765,11.0556094988361,0.9113613523433729,-1.4697445241331915,1.1317784019693478,-1.3150670010669125,5.374430092204824,0.3807275491582793,1.572892348841625,667.7073350413458,15.508539117186649,12.76886502323852,7.326243674905044,8.523344833849599,6.259572756854948,4.876586760736724,1.9534403353217642,3.7759219177179033,1.3478816738480932,2.6436450215442844,0.981127975736073,1.9900505938748903,-0.1873333333333333,1027050738857.8022,5.548493609203811,4.9551851607505135,5.438783168604235,84.59771313529957,4.825330305825939,0.0,0.0,0.0,0.0,13.522886434012719,4.8693848372600845,0.0,5.87209392330297,5.219639042935973,6.445246621507514,19.14926697901282,5.7417272056641595,17.77192542480104,30.65545355449723,19.18106232333422,0.0,0.0,0.0,7.308684925115391,6.996250925777375,19.276049045598977,0.0,5.658175889321501,0.0,13.522886434012719,6.996250925777375,21.15152756505039,9.608179113337705,16.812610914562267,9.667869932261272,0.0,0.0,75.05999999999999,51.771826849631935,10.089023880196057,0.0,1.355299825919456,0.0,0.0,0.0,0.0,0.0,4.825330305825939,15.376019912749829,74.03383314917826,0.0,25.088727028097203,-5.271862359826766,0.0,0.0,-3.22259061479913,0.0,-9.118597194608242,-8.172472971004316,0.08888888888888888,12.666666666666666,0.0,4.466666666666667,0.0,0.0,0.0,1.0666666666666667,0.0,1.0666666666666667,2.1333333333333333,0.0,6.133333333333334,4.266666666666667,0.0,0.0,0.0,1.0666666666666667,1.5611693333333345,43.25129999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.0666666666666667,0.0
